id,longitude,latitude,lsoa_location,police_force,date,severity,vehicles,casualties,road_type,speed_limit,weather,road_conditions,human_crossing,geom
2275,-3.232551,51.414597,W01001133,62,2016-04-27,3,1,1,3,30,1,0,0,0101000020346C0000A85AA2F7333013415090054DF5A40441
2276,-3.21184,51.469917,W01001711,62,2016-04-27,3,1,1,6,30,1,0,0,0101000020346C00003027382C4C481341A6CA2B3176640541
2277,-3.263199,51.407445,W01001065,62,2016-04-27,3,2,1,6,30,2,0,0,0101000020346C0000AE4645FAAF0E1341666F4EC03C8D0441
2278,-3.991081,51.624362,W01000853,62,2016-04-26,3,1,1,6,30,1,0,0,0101000020346C0000CCD12035F4011041F6F7AA872AA20741
2279,-3.40198,51.751723,W01001292,62,2016-04-26,3,2,2,6,30,1,0,0,0101000020346C0000BE70C89B57831241CEE86DCC333F0941
2280,-3.409985,51.759908,W01001324,62,2016-04-28,3,1,1,1,60,1,0,0,0101000020346C0000FCCDB8C4FB7A1241009CD949FB5B0941
2281,-3.357956,51.559811,W01001158,62,2016-04-11,3,1,1,6,40,1,0,0,0101000020346C000016C9E7769FAC12417EF995D66FA20641
2282,-3.468173,51.515447,W01001160,62,2016-04-19,3,1,1,3,70,1,0,0,0101000020346C0000EAD171C4B2331241188DD68ADF0C0641
2283,-3.71323,51.7084,W01000953,62,2016-04-23,1,1,1,6,30,1,0,0,0101000020346C0000B466F0EDE131114102845D57FBB60841
2284,-3.851999,51.657465,W01000917,62,2016-04-30,3,1,1,6,30,1,0,0,0101000020346C000008DE74D9D4991041A0C97AAB4A0D0841
2285,-3.613944,51.569356,W01000974,62,2016-04-27,3,6,6,6,60,1,0,0,0101000020346C000010E5F046BA9711410AB7D47BE0CE0641
2286,-3.185822,51.453206,W01001947,62,2016-04-30,3,3,3,3,30,1,0,0,0101000020346C00004C6CF352106413413E4095F475290541
2287,-3.315125,51.558842,W01001199,62,2016-04-26,3,1,1,6,30,1,0,0,0101000020346C0000B2C552D3FBDA12416A39D8965F9D0641
2288,-3.17585,51.471794,W01001952,62,2016-04-29,3,2,1,6,30,1,0,0,0101000020346C000056618AA0686F1341EAF00F0CB6690541
2289,-3.480161,51.510476,W01001105,62,2016-04-30,3,1,1,6,60,1,0,0,0101000020346C0000A9A594D4862612414AA759131FFC0541
2290,-3.455381,51.631309,W01001201,62,2016-04-29,3,1,1,6,30,1,0,0,0101000020346C00005891582393451241846E60A8F99E0741
2291,-3.959015,51.617824,W01000875,62,2016-04-24,3,2,1,6,30,1,0,0,0101000020346C00002EF7222D542410410CAE150792890741
2292,-3.201234,51.519428,W01001771,62,2016-04-25,3,2,1,6,30,1,0,0,0101000020346C0000CA53FD4B385513419472066D26100641
2293,-3.150959,51.484495,W01001872,62,2016-04-28,2,2,1,6,30,1,0,0,0101000020346C000043AB8B9DC48A1341D66D7238FE940541
2294,-3.567914,51.532851,W01000987,62,2016-04-26,3,3,1,3,70,1,0,0,0101000020346C0000BE1E123E36C81141AA0447EAD74D0641
2295,-3.261507,51.562614,W01001240,62,2016-05-04,3,2,1,3,40,1,0,0,0101000020346C00009B5E3B452C151341CC70AAA36FA80641
2296,-3.823249,51.628465,W01000897,62,2016-04-27,3,2,1,6,30,1,0,0,0101000020346C000002A75D05A5B7104128F8EA68F2A60741
2297,-3.330378,51.674577,W01001303,62,2016-05-02,3,2,1,6,30,2,0,0,0101000020346C000014FDD8D31FCE12416EDD948D31300841
2298,-3.946559,51.616719,W01001955,62,2016-04-27,3,1,1,6,30,1,0,0,0101000020346C000080CE0638C0311041B2BB489602850741
2299,-3.422048,51.60038,W01001173,62,2016-05-03,3,2,3,6,30,1,0,0,0101000020346C000048F83B49936812414A1D390311320741
2300,-3.694177,51.536059,W01000933,62,2016-05-02,3,1,1,6,60,1,0,0,0101000020346C00001608FAA1813F1141EE00421D185F0641
2301,-3.957398,51.615513,W01000871,62,2016-05-02,2,1,1,6,30,1,0,0,0101000020346C0000B01ED263F825104140D1751572810741
2302,-3.777301,51.601823,W01000950,62,2016-05-02,3,1,1,6,30,2,0,0,0101000020346C0000F1F3F04535E8104110866146E9470741
2303,-3.76437,51.684299,W01000887,62,2016-05-03,3,2,1,3,30,1,0,0,0101000020346C00005089439CA9F91041B0459718DB650841
2304,-3.988189,51.676164,W01000793,62,2016-05-01,3,1,1,3,70,2,0,0,0101000020346C000040D0144B8807104144D2B1AB03560841
2305,-4.002656,51.672618,W01000837,62,2016-02-18,3,2,1,1,30,1,0,0,0101000020346C0000C4A7C06078EF0F41B60F41C48B4A0841
2306,-3.885583,51.670662,W01000796,62,2016-05-01,3,4,1,6,30,2,0,0,0101000020346C0000767DA0DC207610412A18FFF6023D0841
2307,-4.05595,51.611841,W01000771,62,2016-05-03,2,1,1,6,40,1,0,0,0101000020346C000059A8F93A5F760F4176BF42A58A7A0741
2308,-3.155502,51.492741,W01001825,62,2016-05-05,3,2,1,6,30,1,0,0,0101000020346C0000EF780EBF10861341FEF5995DCEB10541
2309,-3.194194,51.481167,W01001857,62,2016-05-04,3,1,1,6,30,1,0,0,0101000020346C0000F0AAAA5CC45B13414E377E0CEE8A0541
2310,-3.324818,51.594027,W01001262,62,2016-05-05,3,2,1,6,30,1,0,0,0101000020346C000098BE42BE97D112413448C76108180741
2311,-3.413744,51.707638,W01001168,62,2016-05-05,3,1,1,6,30,1,0,0,0101000020346C0000F6A0446D2B7512411C77CA8F7AA60841
2312,-3.800594,51.672608,W01000908,62,2016-05-02,3,1,1,6,30,1,0,0,0101000020346C000006DBA32409D21041B2F12E4C233F0841
2313,-3.193522,51.513905,W01001771,62,2016-02-19,3,2,1,6,30,1,0,0,0101000020346C0000201BED826C5D134180EF979AAEFC0541
2314,-4.001167,51.580387,W01000880,62,2016-05-02,3,2,1,6,30,1,0,0,0101000020346C0000B820B512E8E90F41A03CC5E5F1090741
2315,-4.054972,51.667883,W01000877,62,2016-04-30,3,2,1,6,30,1,0,0,0101000020346C0000D6C880D3F77D0F412ECDA4A83B3D0841
2316,-3.414368,51.690995,W01001142,62,2016-05-09,3,2,1,6,30,2,0,0,0101000020346C0000AC13C27CEF731241CC446FF5A96C0841
2317,-3.350019,51.595781,W01001236,62,2016-04-23,3,1,1,6,30,1,0,0,0101000020346C0000DB9779B55FB61241B6110770201F0741
2318,-3.146388,51.54457,W01001841,62,2016-05-06,3,1,1,3,70,1,0,0,0101000020346C000016B3F3DD5C911341703C90CD9E650641
2319,-3.164536,51.49507,W01001831,62,2016-04-16,3,2,1,6,30,1,0,0,0101000020346C0000B0B62E93547C1341CE5958F935BA0541
2320,-3.913491,51.620446,W01000852,62,2016-04-28,3,1,1,3,40,1,0,0,0101000020346C00004D0D8F9DB055104180FD767012900741
2321,-3.940604,51.617654,W01001955,62,2016-05-05,3,2,2,6,30,1,0,0,0101000020346C0000EE8F80483C381041FE504DA7EA870741
2322,-3.349013,51.548656,W01001277,62,2016-05-03,3,2,2,6,40,1,0,0,0101000020346C000006259A9FF3B51241C408159A4F7B0641
2323,-3.191307,51.495269,W01001721,62,2016-05-05,3,2,2,3,30,1,0,0,0101000020346C0000EBAA8D5A4C5F1341CAC9024CD6BB0541
2324,-3.172979,51.47773,W01001941,62,2016-05-09,3,2,1,6,20,1,0,0,0101000020346C0000F198658CB0721341167F58A43D7E0541
2325,-3.135317,51.525615,W01001811,62,2016-02-24,3,2,2,3,50,1,0,0,0101000020346C00000936E0D2D89C1341109F8EC35E230641
2326,-3.721387,51.639939,W01000920,62,2016-02-25,3,1,1,6,60,1,0,0,0101000020346C00006879FC8B45261141FE69A2F679C90741
2327,-3.945186,51.651822,W01000821,62,2016-05-06,3,2,1,6,30,1,0,0,0101000020346C000025D81246DC341041E8471439EBFE0741
2328,-3.345147,51.690801,W01001302,62,2016-05-08,3,4,3,6,30,1,0,0,0101000020346C0000FAC3B603B0BE124194E977CF29690841
2329,-3.173337,51.475982,W01001952,62,2016-05-07,3,2,3,6,30,2,0,0,0101000020346C0000AAC4DAA3407213411619C5A72D780541
2330,-3.339151,51.555144,W01001196,62,2016-05-03,3,2,1,6,30,1,0,0,0101000020346C000064BF23A9D7C012416A65015977910641
2331,-3.787904,51.596411,W01000884,62,2016-05-07,2,1,1,3,30,1,0,0,0101000020346C000031DA2B3E81DC1041BE34D2CAA9350741
2332,-3.478357,51.62693,W01001166,62,2016-05-08,2,1,1,6,30,1,0,0,0101000020346C00006918080C932C1241F6B9A02DC1900741
2333,-3.785568,51.598326,W01000884,62,2016-05-06,3,2,1,1,30,1,0,0,0101000020346C0000AE64193A1DDF1041DE4339D3313C0741
2334,-3.575101,51.553509,W01001057,62,2016-05-09,3,2,3,6,30,2,0,0,0101000020346C0000FA2AD03632C1114110824C42F8950641
2335,-3.68162,51.547076,W01000933,62,2016-05-06,2,2,1,6,30,1,0,0,0101000020346C000038FBDBC88D4D114174297CA4C0840641
2336,-3.457373,51.624486,W01001247,62,2016-04-29,3,2,1,6,30,1,0,0,0101000020346C0000B39D6C1F2F4312418229C55059870741
2337,-3.374227,51.752374,W01001305,62,2016-05-09,2,2,5,6,30,1,0,0,0101000020346C00005BFFDFE34BA1124132A3AF4C53400941
2338,-3.169519,51.471938,W01001699,62,2016-05-08,2,2,5,3,30,1,0,0,0101000020346C00004C5C498348761341A2E155D1FD690541
2339,-3.939901,51.632683,W01000790,62,2016-02-28,3,1,1,6,30,1,0,0,0101000020346C000099E6737CB0391041DE3D82A41ABC0741
2340,-3.202458,51.476173,W01001711,62,2016-05-06,2,1,1,6,30,1,0,0,0101000020346C0000CA5FB276A8521341CE11B81BDE790541
2341,-3.816617,51.660653,W01000922,62,2016-05-07,3,2,1,1,30,1,0,0,0101000020346C0000FFF4F93835C01041E276EE0C73160841
2342,-3.239936,51.482913,W01001746,62,2016-04-26,3,2,1,6,30,1,0,0,0101000020346C00000293DF3D302A1341748F36E7A5920541
2343,-3.366128,51.526823,W01001225,62,2016-05-07,3,2,3,3,50,1,0,0,0101000020346C00002780F774B3A212412E742A691F300641
2344,-3.272338,51.425367,W01001097,62,2016-05-08,3,2,2,6,40,1,0,0,0101000020346C0000F0C79AE44B051341B028E26ADDCB0441
2345,-3.434931,51.647647,W01001276,62,2016-05-02,3,2,1,6,30,1,0,0,0101000020346C000080119F4D3F5C124166E5816AE1D60741
2346,-3.873192,51.667227,W01000801,62,2016-05-06,3,1,1,6,30,1,0,0,0101000020346C0000FAAB46D75C8310418A76638F62300841
2347,-3.85611,51.659711,W01000916,62,2016-05-10,3,3,1,6,30,2,0,0,0101000020346C0000873F65DD7C951041FE89AC9552150841
2348,-3.269327,51.465667,W01001702,62,2016-05-09,3,1,1,3,70,2,0,0,0101000020346C00003CB5E2EFC7091341A8B66D4ECE570541
2349,-3.39841,51.759975,W01001324,62,2016-05-01,3,1,1,6,30,1,0,0,0101000020346C00003FD5ECB477871241648F1DD6BB5B0941
2350,-3.798754,51.658671,W01000938,62,2016-05-13,2,3,1,6,30,1,0,0,0101000020346C0000B2FE174E6DD3104116C59F0D9B0E0841
2351,-3.192487,51.48087,W01001862,62,2016-05-11,3,2,1,3,30,1,0,0,0101000020346C0000DE17A2589C5D1341BC9A7F5AD6890541
2352,-3.573875,51.510461,W01001021,62,2016-05-01,3,1,1,6,30,1,0,0,0101000020346C0000C93EA32EEAC011413E3D8D724F000641
2353,-3.284898,51.397767,W01001062,62,2016-04-30,2,2,1,6,30,1,0,0,0101000020346C0000CA7057B4CFF612419EC463746C6C0441
2354,-3.837964,51.627894,W01000917,62,2016-04-16,3,2,2,3,70,1,0,0,0101000020346C0000243743D9B4A710410E454C9BC2A50741
2355,-3.280675,51.401482,W01001101,62,2016-05-06,3,1,1,2,30,1,0,0,0101000020346C0000BECD8FB183FB12419827AE6F2C790441
2356,-3.770496,51.582053,W01000932,62,2016-05-01,3,2,2,3,50,2,0,0,0101000020346C0000DCD71B48BDEE10419C4CA75ED9020741
2357,-3.297304,51.668078,W01001290,62,2016-05-16,3,2,2,6,30,1,0,0,0101000020346C0000B4F39712A8F112414A785D1C52180841
2358,-3.217856,51.427672,W01001089,62,2016-05-16,3,1,1,6,50,1,0,0,0101000020346C0000A4BC80438C401341ACEBD41DDDD10441
2359,-3.86585,51.736973,W01000946,62,2016-05-14,2,1,1,3,30,1,0,0,0101000020346C000038B643FE648E10414E965C655C220941
2360,-3.362145,51.522328,W01001225,62,2016-05-06,2,2,1,3,50,1,0,0,0101000020346C0000FF3D706CDFA612416E4D271557200641
2361,-3.206207,51.500899,W01001756,62,2016-05-16,3,2,1,3,40,1,0,0,0101000020346C000034E1BF484C4F1341829D69C5EECF0541
2362,-3.415275,51.763163,W01001324,62,2016-05-14,3,1,1,3,60,1,0,0,0101000020346C000070636A87637512415C8755DF83670941
2363,-3.447257,51.619387,W01001261,62,2016-05-13,3,1,1,6,30,1,0,0,0101000020346C000067541920F34D124164ED457131750741
2364,-3.433068,51.602754,W01001253,62,2016-05-11,3,2,1,6,30,1,0,0,0101000020346C0000EC073022BB5C12417E588764C83A0741
2365,-3.613046,51.748377,W01000926,62,2016-04-30,3,3,1,6,30,1,0,0,0101000020346C0000B17E4467929F1141ACFE5431FC3C0941
2366,-4.015058,51.748968,W01000847,62,2016-05-14,2,1,1,6,30,1,0,0,0101000020346C0000C09F535500DC0F41B0001C619C540941
2367,-3.573787,51.508331,W01001021,62,2016-05-17,3,2,1,6,30,1,0,0,0101000020346C00003602D43AEEC0114104AA5F6CE7F80541
2368,-3.942245,51.619209,W01001955,62,2016-05-15,3,1,1,6,30,1,0,0,0101000020346C00001265984488361041F61CAB2F6A8D0741
2369,-3.572784,51.530681,W01001008,62,2016-05-16,2,2,1,6,30,1,0,0,0101000020346C0000FA10E65FDAC211414487375C87460641
2370,-3.894453,51.648937,W01000740,62,2016-05-16,3,2,1,6,30,1,0,0,0101000020346C0000CB4E75CC906B1041C064257302F20741
2371,-3.169491,51.478736,W01001695,62,2016-05-18,3,1,1,3,30,1,0,0,0101000020346C000024D2629980761341EA6767AA9D810541
2372,-3.934012,51.624336,W01000850,62,2016-05-17,3,2,1,6,30,1,0,0,0101000020346C0000ECD1DE58AC3F1041EA4E9062C29E0741
2373,-3.162094,51.494771,W01001824,62,2016-05-16,3,1,1,6,30,1,0,0,0101000020346C00003B3D678CF87E1341002B9D6616B90541
2374,-3.201787,51.466513,W01001759,62,2016-05-16,3,2,1,6,30,1,0,0,0101000020346C0000941AF5521C531341166CE9A145580541
2375,-3.167248,51.436532,W01001123,62,2016-04-26,3,1,1,6,30,1,0,0,0101000020346C0000D58A5D64C4771341BC912381DDEE0441
2376,-3.176112,51.502688,W01001836,62,2016-05-17,3,2,1,6,30,1,0,0,0101000020346C0000FA7ECCA7FC6F1341C0D11C6F16D50541
2377,-3.112542,51.519737,W01001883,62,2016-05-18,3,1,1,6,30,1,0,0,0101000020346C0000117DB0ED60B513418C3636EF2E0E0641
2378,-3.352789,51.768484,W01001295,62,2016-05-13,3,1,2,6,30,1,0,0,0101000020346C000034C13FF9EFB812417A9B4F4573770941
2379,-3.537508,51.531635,W01000998,62,2016-05-15,3,2,1,3,70,1,0,0,0101000020346C000062F2619B1EE911417885ACF337480641
2380,-3.949343,51.618651,W01000745,62,2016-05-16,3,2,1,6,30,1,0,0,0101000020346C00009B88A039D42E104100CE6478E28B0741
2381,-3.146754,51.524685,W01001816,62,2016-05-18,2,2,1,6,30,1,0,0,0101000020346C0000DFD97EAC6C901341026DD05786200641
2382,-4.016412,51.626726,W01000781,62,2016-05-18,3,1,1,6,30,1,0,0,0101000020346C0000A75EA3FB57CD0F4114F4735EE2AB0741
2383,-4.031663,51.586149,W01000737,62,2016-05-16,3,2,2,6,30,1,0,0,0101000020346C00004FCD14C46FA80F4176164531CA1F0741
2384,-3.95503,51.621919,W01000747,62,2016-05-12,3,1,1,6,20,1,0,0,0101000020346C000069FEB364D428104112AEF3F391970741
2385,-3.445755,51.71071,W01001150,62,2016-05-15,3,2,1,6,30,1,0,0,0101000020346C0000251ECA70B7521241E8B9266582B20841
2386,-3.356734,51.550752,W01001157,62,2016-05-12,3,1,1,6,30,1,0,0,0101000020346C00000A947288A7AD1241BC4FAD9AE7820641
2387,-3.653191,51.608655,W01001014,62,2016-05-13,3,3,2,6,30,1,0,0,0101000020346C0000879884F2C56E11419ACA538359590741
2388,-3.160315,51.49335,W01001833,62,2016-05-20,3,2,3,6,30,1,0,0,0101000020346C000023293F84DC801341C8E5A07916B40541
2389,-3.20375,51.509898,W01001890,62,2016-05-26,3,2,1,3,30,1,0,0,0101000020346C0000F893614B38521341DCE0AE9F1EEF0541
2390,-3.204509,51.481862,W01001712,62,2016-05-19,3,1,1,6,30,1,0,0,0101000020346C0000E678F95A98501341A4B11343B68D0541
2391,-3.213663,51.457246,W01001090,62,2016-05-19,3,2,1,6,40,1,0,0,0101000020346C00006E65E543F4451341645919CD7D380541
2392,-3.178277,51.483252,W01001939,62,2016-05-17,1,1,1,6,30,1,0,0,0101000020346C00009C498966186D13416AD9C5C39D910541
2393,-3.818075,51.63386,W01000895,62,2016-05-19,3,2,2,6,30,2,0,0,0101000020346C0000721C582779BD1041C24046AB6AB90741
2394,-3.356882,51.767709,W01001295,62,2016-03-18,3,2,1,6,60,1,0,0,0101000020346C0000A50ED7DC7FB41241FEB069B9EB740941
2395,-3.466948,51.418039,W01001108,62,2016-05-16,3,2,2,6,30,1,0,0,0101000020346C0000EA8C649BA23112419425D0A44DBA0441
2396,-3.166873,51.481676,W01001695,62,2016-05-15,3,1,1,6,30,1,0,0,0101000020346C0000B95A6EA96C7913416EEA1C24BE8B0541
2397,-3.146736,51.506765,W01001828,62,2016-05-21,3,4,2,1,40,1,0,0,0101000020346C0000B4A5D0BBF48F13418E0C7ED93EE20541
2398,-3.350642,51.763069,W01001298,62,2016-05-11,3,2,1,6,30,2,0,0,0101000020346C00002D8762F013BB1241DED5217D8B640941
2399,-3.808049,51.668419,W01000906,62,2016-05-20,3,3,1,6,30,1,0,0,0101000020346C00005F38EB1BCDC91041DA5CAB72FA300841
2400,-3.41917,51.698356,W01001142,62,2016-05-12,3,2,1,6,30,1,0,0,0101000020346C0000DC3E7D83FF6E1241B29DB39372860841
2401,-3.177233,51.476267,W01001941,62,2016-05-21,3,1,1,6,30,1,0,0,0101000020346C0000A861B466086E1341E47122F74D790541
2402,-3.187669,51.527111,W01001791,62,2016-03-28,3,2,2,6,30,1,0,0,0101000020346C000002C48070246413413ADE48055F2A0641
2403,-3.413289,51.701862,W01001169,62,2016-05-20,3,1,1,6,30,1,0,0,0101000020346C0000D97FB16A77751241E2D041C662920841
2404,-3.821693,51.662822,W01000923,62,2016-04-29,3,2,1,6,30,1,0,0,0101000020346C0000A9576705D1BA1041989E8EAF421E0841
2405,-3.233054,51.5214,W01001894,62,2016-05-22,3,1,1,6,30,8,0,0,0101000020346C00003069532CC8321341BCC241B526180641
2406,-3.157958,51.48903,W01001698,62,2016-05-20,3,2,1,6,30,1,0,0,0101000020346C00003A50309F4C831341C41EBD47FEA40541
2407,-3.714949,51.766447,W01000965,62,2016-05-21,2,2,1,6,30,2,0,0,0101000020346C0000787375FB65321141688CFFB4CC800941
2408,-3.449655,51.714538,W01001148,62,2016-05-21,2,1,1,1,30,1,0,0,0101000020346C0000AE2F507BA34E124150ED26EEFABF0841
2409,-3.243394,51.489828,W01001750,62,2016-05-18,3,3,2,6,30,1,0,0,0101000020346C0000279F3F0AA4261341D0CC49A6CEAA0541
2410,-3.33514,51.598955,W01001262,62,2016-05-11,3,2,1,3,30,2,0,0,0101000020346C000032829CDE93C612413E7294DE90290741
2411,-3.288555,51.397475,W01001062,62,2016-05-18,3,1,1,6,30,1,0,0,0101000020346C00005D19CFCED3F21241740B77678C6B0441
2412,-4.006435,51.656987,W01000786,62,2016-05-23,3,3,1,6,60,1,0,0,0101000020346C00006CBEF8E1CFE50F411639745273140841
2413,-3.322574,51.587875,W01001264,62,2016-05-22,3,1,1,6,20,1,0,0,0101000020346C000020BD52F8D3D31241E697A67890020741
2414,-3.641743,51.667202,W01000920,62,2016-05-23,3,1,1,6,60,1,0,0,0101000020346C0000AE4C061E727D1141E89C1B0E42240841
2415,-3.353068,51.710924,W01001312,62,2016-05-23,3,2,1,3,70,1,4,0,0101000020346C000074D09DFAC7B61241FC08AF526AAF0841
2416,-3.382217,51.758773,W01001301,62,2016-05-23,3,1,1,6,30,1,0,0,0101000020346C0000EE5D83C5E3981241D2D1DDF1E3560941
2417,-3.343093,51.687381,W01001302,62,2016-05-24,3,1,1,6,30,1,0,0,0101000020346C00003BD755E9CBC012417868691A325D0841
2418,-3.200493,51.507692,W01001890,62,2016-05-21,3,2,1,3,30,1,0,0,0101000020346C00002AF5554AB055134128060F4356E70541
2419,-3.17739,51.476229,W01001941,62,2016-05-22,2,4,1,6,30,4,0,0,0101000020346C0000F2282A84DC6D1341D6DE5A8F2D790541
2420,-3.26863,51.559867,W01001240,62,2016-05-25,3,2,2,3,40,1,0,0,0101000020346C000053C4BC1F600D1341348987FD279F0641
2421,-3.761532,51.577934,W01000967,62,2016-05-13,3,2,1,6,30,1,0,0,0101000020346C0000B540DC5245F810413ACF02DD10F40641
2422,-3.112104,51.525424,W01001840,62,2016-05-25,3,2,1,6,30,1,0,0,0101000020346C00002490CBF000B61341B20E33F4EE210641
2423,-4.165949,51.575293,W01000775,62,2016-03-20,2,2,1,6,40,1,0,0,0101000020346C000095EE68209E840E41E4A7BCE369020741
2424,-3.327668,51.552649,W01001197,62,2016-05-26,2,1,1,6,60,1,0,0,0101000020346C0000B8EF7DD333CD1241DEAA257457880641
2425,-3.696768,51.495232,W01001032,62,2016-05-29,3,3,2,6,40,1,0,0,0101000020346C00007FC5B8AD0D3B11416876C2CC57D10541
2426,-3.350599,51.509171,W01001113,62,2016-03-10,2,4,1,7,70,1,0,0,0101000020346C000080BDB678F7B21241E8D970C326F20541
2427,-3.975877,51.641849,W01000761,62,2016-03-17,3,1,1,6,30,1,0,0,0101000020346C0000BD3B0317381310417E7F0FEC0ADE0741
2428,-3.423689,51.756092,W01001291,62,2016-05-26,3,3,2,6,60,1,0,0,0101000020346C00003C05B489136C12411A9BE72B4B4F0941
2429,-3.995503,51.668801,W01000837,62,2016-05-26,3,2,1,3,50,1,0,0,0101000020346C000060C8822A90FE0F41CC6F67ADDB3C0841
2430,-3.336025,51.622216,W01001181,62,2016-05-25,3,2,1,6,30,1,0,0,0101000020346C0000D29F89E15BC61241E022CF03717A0741
2431,-3.370798,51.756829,W01001310,62,2016-05-26,3,1,1,6,30,1,0,0,0101000020346C0000C5B195E723A5124136340155AB4F0941
2432,-3.145051,51.535528,W01001841,62,2016-05-27,3,2,1,6,30,1,0,0,0101000020346C000072080CC090921341D8FB138726460641
2433,-4.029986,51.716788,W01000847,62,2016-05-18,3,2,1,6,30,1,0,0,0101000020346C00004811A52FB0B80F4108085272ACE50841
2434,-3.883713,51.792081,W01000928,62,2016-05-26,3,1,1,6,30,1,0,0,0101000020346C0000E3B024E7987D104190037A74DDE20941
2435,-3.597806,51.482306,W01001127,62,2016-05-29,1,1,1,6,40,1,0,0,0101000020346C0000A8B33B2EE6A511418E62E926979F0541
2436,-3.872779,51.667738,W01000801,62,2016-05-27,3,3,1,6,30,1,0,0,0101000020346C0000E4D62EE9D483104174AD224F23320841
2437,-3.455455,51.707174,W01001149,62,2016-05-26,2,2,1,6,60,1,0,0,0101000020346C0000D48AEC681F481241F0B59D00A3A60841
2438,-3.188073,51.490563,W01001939,62,2016-05-27,3,2,1,6,30,1,0,0,0101000020346C0000C489295FAC62134102EC383A5EAB0541
2439,-3.438898,51.534999,W01001190,62,2016-05-29,1,1,1,6,30,1,0,0,0101000020346C000046D2DCF71A541241469A659C8F4F0641
2440,-3.185462,51.490967,W01001721,62,2016-05-26,3,2,1,6,30,1,0,0,0101000020346C00007C9D825D8465134130FC1D26AEAC0541
2441,-3.167682,51.489077,W01001834,62,2016-05-28,3,2,1,6,30,1,0,0,0101000020346C00003D897879C078134108F0A8E57DA50541
2442,-3.750827,51.565658,W01000933,62,2016-05-22,3,2,1,3,40,1,0,0,0101000020346C0000CA9FF87E59031141B8AEF6F6D8C80641
2443,-3.759936,51.679986,W01000970,62,2016-05-25,3,1,1,6,30,1,0,0,0101000020346C0000751E1C6345FE10419E7735C7A2560841
2444,-3.089558,51.529034,W01001877,62,2016-05-27,3,3,2,6,30,1,0,0,0101000020346C00003D75783789CE13414483917EBE2D0641
2445,-3.744681,51.564913,W01000933,62,2016-05-30,3,1,1,3,40,1,0,0,0101000020346C0000B21EB272F9091141E04E93B6F0C50641
2446,-3.576938,51.49525,W01001037,62,2016-06-11,3,2,1,1,30,1,0,0,0101000020346C000030F19A2B06BD11415A84E47997CB0541
2447,-3.138362,51.501478,W01001865,62,2016-05-22,3,2,2,6,30,1,0,0,0101000020346C0000884D73D1E4981341688C367296CF0541
2448,-3.258489,51.411848,W01001079,62,2016-05-27,2,1,1,6,30,1,0,0,0101000020346C000096119EF7EF131341A05502E25C9C0441
2449,-3.268874,51.405711,W01001063,62,2016-05-28,2,1,1,2,30,1,0,0,0101000020346C0000281B35CD77081341883E0A9E6C870441
2450,-3.178224,51.489035,W01001922,62,2016-04-18,3,2,1,6,30,1,0,0,0101000020346C000010B66F87506D1341B881235CB6A50541
2451,-3.259574,51.429875,W01001072,62,2016-05-29,3,2,1,6,40,1,0,0,0101000020346C000072488D014C131341621A3B640DDB0441
2452,-3.32863,51.651919,W01001145,62,2016-05-27,3,3,1,6,20,1,0,0,0101000020346C000089B2FCE24BCF124162AA740F61E10741
2453,-3.189471,51.493363,W01001721,62,2016-06-11,3,2,2,3,30,2,0,0,0101000020346C0000CCD877623C611341C2615AF725B50541
2454,-3.484199,51.530523,W01001040,62,2016-05-28,3,2,3,1,30,1,0,0,0101000020346C000073574EE4DA221241141972ACF7410641
2455,-3.21712,51.516837,W01001889,62,2016-05-30,2,2,1,3,30,1,0,0,0101000020346C00000482C653EC431341A2BEA2F6B6070641
2456,-3.340768,51.6013,W01001228,62,2016-05-28,3,2,1,6,20,1,0,0,0101000020346C00005AEF39D38FC01241D65A7749F0310741
2457,-3.383843,51.685388,W01001208,62,2016-05-28,3,1,1,6,30,1,0,0,0101000020346C00009F1A8BB0B7941241BADAD9DBE9570841
2458,-3.39699,51.750577,W01001306,62,2016-05-29,3,2,3,1,70,1,0,0,0101000020346C000052D8CE9EAF88124186DC3750033B0941
2459,-3.472519,51.646067,W01001288,62,2016-05-29,3,3,2,6,30,1,0,0,0101000020346C0000BA36B6018F33124162C329D101D30741
2460,-3.315364,51.65206,W01001146,62,2016-05-26,3,2,1,3,60,1,0,0,0101000020346C0000517A75F5A3DD12415CE9019B59E10741
2461,-3.197484,51.504522,W01001757,62,2016-05-26,3,2,1,1,30,1,0,0,0101000020346C000047F36582DC581341E6B7779236DC0541
2462,-3.444521,51.712857,W01001150,62,2016-06-01,3,1,1,6,30,1,0,0,0101000020346C0000B6CD365F1F54124134CA9612EBB90841
2463,-3.577643,51.567782,W01001009,62,2016-05-29,3,1,1,6,60,1,0,0,0101000020346C0000D5780A48FABE1141F6BA6FD9B0C70641
2464,-3.207657,51.545952,W01001852,62,2016-06-02,2,2,1,6,40,1,0,0,0101000020346C0000B866AB87044F1341EA74A2568F6C0641
2465,-3.349018,51.710998,W01001313,62,2016-05-29,3,1,1,6,30,1,0,0,0101000020346C0000F24027D627BB12418AB943B782AF0841
2466,-3.189051,51.501604,W01001755,62,2016-05-30,3,2,2,6,30,1,0,0,0101000020346C000023B88492EC61134156EC631BC6D10541
